order_id,customer_id,order_date,channel,category,country,gross_revenue,discount,net_revenue,returned,status
ORD000053,CUST02716,2024-08-15,meta,accessories,GB,53.93,8.89,-0.8,True,returned
ORD000054,CUST01697,2024-09-06,email,footwear,US,96.03,0.0,96.03,False,completed
ORD000055,CUST01262,2024-08-21,meta,bottoms,DE,103.89,13.72,90.17,False,completed
ORD000056,CUST01762,2024-10-18,meta,tops,US,57.98,8.64,0.06,True,returned
ORD000057,CUST01544,2024-12-24,meta,tops,GB,38.96,7.05,31.91,False,completed
ORD000058,CUST02018,2024-05-24,google,footwear,DE,129.14,0.0,129.14,False,completed
ORD000059,CUST00623,2024-10-12,email,tops,NL,42.39,0.0,42.39,False,completed
ORD000060,CUST03456,2024-06-07,tiktok,outerwear,US,184.14,0.0,184.14,False,completed
ORD000061,CUST00359,2024-06-05,meta,tops,GB,47.15,0.0,7.07,True,returned
ORD000062,CUST00338,2024-03-22,organic,outerwear,US,174.86,0.0,174.86,False,completed
ORD000063,CUST00697,2024-11-03,google,accessories,GB,41.73,0.0,41.73,False,completed
ORD000064,CUST01194,2024-12-25,meta,tops,DE,58.06,0.0,8.71,True,returned
ORD000065,CUST03492,2024-08-14,tiktok,tops,GB,63.94,0.0,63.94,False,completed
ORD000066,CUST00917,2024-11-18,meta,tops,CA,50.16,8.57,41.59,False,completed
ORD000067,CUST01854,2024-12-02,google,footwear,US,94.06,0.0,94.06,False,completed
ORD000068,CUST03337,2024-09-17,email,bottoms,GB,100.39,0.0,100.39,False,completed
ORD000069,CUST03470,2024-09-12,google,outerwear,NL,116.21,0.0,116.21,False,completed
ORD000070,CUST02881,2024-04-29,organic,tops,US,38.11,0.0,38.11,False,completed
ORD000071,CUST00605,2024-02-17,referral,footwear,US,81.08,0.0,81.08,False,completed
ORD000072,CUST01158,2024-11-22,email,outerwear,US,151.61,0.0,151.61,False,completed
ORD000073,CUST01784,2024-11-25,referral,tops,US,59.2,0.0,59.2,False,completed
ORD000074,CUST02262,2024-11-07,tiktok,footwear,US,87.1,10.76,76.34,False,completed
ORD000075,CUST00785,2024-06-19,google,tops,FR,37.13,0.0,37.13,False,completed
ORD000076,CUST01033,2024-10-27,meta,tops,DE,53.91,11.13,42.78,False,completed
ORD000077,CUST01326,2024-10-04,meta,tops,GB,47.77,7.03,40.74,False,completed
ORD000078,CUST03750,2024-12-03,organic,accessories,US,33.15,0.0,33.15,False,completed
ORD000079,CUST00673,2024-04-10,google,bottoms,GB,77.32,0.0,77.32,False,completed
ORD000080,CUST00607,2024-09-27,organic,accessories,GB,34.72,0.0,34.72,False,completed
ORD000081,CUST01139,2024-09-23,meta,outerwear,GB,136.12,0.0,136.12,False,completed
ORD000082,CUST02914,2024-12-08,meta,accessories,GB,38.44,0.0,5.77,True,returned
ORD000083,CUST03377,2024-12-22,referral,tops,GB,41.32,0.0,41.32,False,completed
ORD000084,CUST03514,2024-11-16,organic,bottoms,GB,98.26,0.0,98.26,False,completed
ORD000085,CUST02509,2024-12-04,meta,tops,GB,63.71,15.58,48.13,False,completed
ORD000086,CUST02421,2024-09-20,meta,tops,FR,71.88,7.38,64.5,False,completed
ORD000087,CUST02414,2024-11-03,google,footwear,US,76.52,0.0,76.52,False,completed
ORD000088,CUST01710,2024-08-14,meta,footwear,US,115.83,21.85,-4.48,True,returned
ORD000089,CUST01841,2024-09-26,organic,bottoms,US,85.91,0.0,12.89,True,returned
ORD000090,CUST00940,2024-12-19,tiktok,tops,GB,45.55,11.06,34.49,False,completed
ORD000091,CUST01841,2024-09-21,organic,bottoms,US,74.36,0.0,74.36,False,completed
ORD000092,CUST03287,2024-12-01,referral,tops,AU,65.32,0.0,65.32,False,completed
ORD000093,CUST01708,2024-09-23,meta,bottoms,GB,101.54,0.0,101.54,False,completed
ORD000094,CUST01255,2024-12-18,tiktok,outerwear,FR,100.91,20.1,80.81,False,completed
ORD000095,CUST01178,2024-07-18,meta,accessories,GB,53.92,0.0,53.92,False,completed
ORD000096,CUST00726,2024-12-20,email,outerwear,GB,97.36,0.0,97.36,False,completed
ORD000097,CUST01347,2024-10-30,google,tops,US,53.28,0.0,7.99,True,returned
ORD000098,CUST03070,2024-08-19,google,tops,GB,46.52,0.0,46.52,False,completed
ORD000099,CUST00663,2024-08-29,google,tops,GB,41.9,0.0,6.29,True,returned
ORD000100,CUST01183,2024-10-11,google,footwear,US,121.79,0.0,121.79,False,completed
ORD000101,CUST00313,2024-10-22,meta,accessories,GB,51.88,11.25,-3.47,True,returned
ORD000102,CUST03254,2024-07-03,meta,footwear,GB,80.16,17.23,62.93,False,completed
ORD000103,CUST03193,2024-11-19,google,bottoms,US,58.35,0.0,58.35,False,completed
ORD000104,CUST01140,2024-12-06,google,tops,DE,64.4,0.0,64.4,False,completed
ORD000105,CUST01589,2024-12-27,google,tops,AU,70.02,0.0,70.02,False,completed
ORD000106,CUST03732,2024-10-10,google,accessories,GB,50.21,0.0,7.53,True,returned
ORD000107,CUST00260,2024-05-28,tiktok,tops,US,41.77,0.0,41.77,False,completed
ORD000108,CUST01961,2024-12-21,meta,bottoms,FR,69.69,0.0,69.69,False,completed
ORD000109,CUST00425,2024-12-11,meta,accessories,GB,39.27,0.0,5.89,True,returned
ORD000110,CUST01981,2024-12-20,meta,outerwear,GB,102.42,20.34,82.08,False,completed
ORD000111,CUST03740,2024-12-29,tiktok,bottoms,NL,92.08,0.0,92.08,False,completed
ORD000112,CUST00816,2024-02-09,meta,tops,US,42.77,8.54,34.23,False,completed
ORD000113,CUST01526,2024-11-14,tiktok,bottoms,NL,95.55,0.0,95.55,False,completed
ORD000114,CUST00350,2024-07-07,google,accessories,GB,44.65,0.0,44.65,False,completed
ORD000115,CUST00478,2024-11-12,google,tops,US,53.8,0.0,53.8,False,completed
ORD000116,CUST02974,2024-12-24,google,bottoms,FR,84.5,0.0,12.67,True,returned
ORD000117,CUST03422,2024-12-09,email,tops,NL,55.33,0.0,55.33,False,completed
ORD000118,CUST00160,2024-08-14,google,tops,US,46.81,0.0,46.81,False,completed
ORD000119,CUST00561,2024-08-21,email,accessories,DE,55.98,0.0,55.98,False,completed
ORD000120,CUST03481,2024-06-16,tiktok,footwear,NL,142.21,0.0,142.21,False,completed
ORD000121,CUST03026,2024-11-22,meta,bottoms,GB,53.36,6.08,1.92,True,returned
ORD000122,CUST00563,2024-10-01,organic,outerwear,US,177.75,0.0,177.75,False,completed
ORD000123,CUST00390,2024-12-30,organic,tops,FR,48.02,0.0,48.02,False,completed
ORD000124,CUST00749,2024-12-26,google,tops,US,64.81,0.0,64.81,False,completed
ORD000125,CUST01133,2024-11-26,organic,accessories,US,43.41,0.0,43.41,False,completed
ORD000126,CUST03520,2024-03-04,organic,accessories,GB,43.37,0.0,43.37,False,completed
ORD000127,CUST02829,2024-09-02,referral,tops,FR,55.89,0.0,55.89,False,completed
ORD000128,CUST03668,2024-10-23,organic,accessories,US,29.14,0.0,29.14,False,completed
ORD000129,CUST01722,2024-09-16,tiktok,outerwear,FR,121.83,29.53,-11.26,True,returned
ORD000130,CUST02410,2024-01-28,google,tops,US,53.17,0.0,53.17,False,completed
ORD000131,CUST01480,2024-09-09,google,bottoms,DE,65.74,0.0,65.74,False,completed
ORD000132,CUST02299,2024-12-21,google,accessories,CA,30.3,0.0,30.3,False,completed
ORD000133,CUST02657,2024-12-22,google,outerwear,NL,105.97,0.0,105.97,False,completed
ORD000134,CUST01927,2024-09-22,meta,outerwear,US,108.16,0.0,108.16,False,completed
ORD000135,CUST02796,2024-08-29,google,tops,AU,50.68,0.0,50.68,False,completed
ORD000136,CUST03585,2024-10-17,meta,outerwear,GB,166.07,0.0,166.07,False,completed
ORD000137,CUST00975,2024-07-23,tiktok,bottoms,GB,83.89,0.0,83.89,False,completed
ORD000138,CUST01199,2024-09-10,meta,tops,DE,71.05,0.0,71.05,False,completed
ORD000139,CUST01104,2024-06-10,tiktok,outerwear,GB,181.4,34.61,146.79,False,completed
ORD000140,CUST00006,2024-12-29,google,tops,FR,57.27,0.0,57.27,False,completed
ORD000141,CUST02832,2024-04-07,meta,outerwear,DE,174.19,0.0,174.19,False,completed
ORD000142,CUST01020,2024-06-08,google,outerwear,GB,118.16,0.0,118.16,False,completed
ORD000143,CUST00191,2024-09-06,google,outerwear,US,108.76,0.0,108.76,False,completed
ORD000144,CUST00462,2024-12-15,google,tops,CA,43.57,0.0,6.54,True,returned
ORD000145,CUST02852,2024-11-10,meta,bottoms,DE,69.75,13.75,56.0,False,completed
ORD000146,CUST00505,2024-12-28,google,bottoms,DE,102.82,0.0,102.82,False,completed
ORD000147,CUST02126,2024-12-09,meta,tops,FR,59.87,9.48,50.39,False,completed
ORD000148,CUST00771,2024-12-30,meta,outerwear,FR,186.89,0.0,28.03,True,returned
ORD000149,CUST01122,2024-11-25,google,tops,US,36.11,0.0,36.11,False,completed
ORD000150,CUST00252,2024-10-01,google,outerwear,GB,146.33,0.0,146.33,False,completed
ORD000151,CUST00453,2024-12-30,organic,tops,US,46.2,0.0,46.2,False,completed
ORD000152,CUST03151,2024-10-06,google,bottoms,DE,91.66,0.0,13.75,True,returned
ORD000153,CUST01862,2024-09-16,google,bottoms,US,63.66,0.0,63.66,False,completed
ORD000154,CUST03539,2024-12-04,tiktok,accessories,GB,54.98,0.0,54.98,False,completed
ORD000155,CUST01795,2024-12-29,meta,tops,GB,64.12,15.9,48.22,False,completed
ORD000156,CUST02260,2024-11-17,organic,outerwear,US,109.89,0.0,109.89,False,completed
ORD000157,CUST01519,2024-12-16,meta,tops,CA,39.56,0.0,39.56,False,completed
ORD000158,CUST01271,2024-12-02,tiktok,tops,US,56.42,8.04,48.38,False,completed
ORD000159,CUST03317,2024-09-22,organic,accessories,US,46.72,0.0,46.72,False,completed
ORD000160,CUST02514,2024-10-09,google,accessories,CA,42.84,0.0,42.84,False,completed
ORD000161,CUST02036,2024-12-17,meta,tops,GB,70.51,0.0,70.51,False,completed
ORD000162,CUST02269,2024-10-09,tiktok,outerwear,US,96.14,14.03,0.39,True,returned
ORD000163,CUST03131,2024-10-04,google,tops,US,64.97,0.0,64.97,False,completed
ORD000164,CUST02576,2024-06-17,meta,outerwear,GB,188.22,29.55,158.67,False,completed
ORD000165,CUST02559,2024-08-20,organic,accessories,GB,37.09,0.0,37.09,False,completed
ORD000166,CUST01462,2024-08-13,organic,accessories,AU,42.91,0.0,42.91,False,completed
ORD000167,CUST01765,2024-11-09,organic,tops,GB,38.75,0.0,38.75,False,completed
ORD000168,CUST00562,2024-10-19,google,bottoms,GB,54.28,0.0,54.28,False,completed
ORD000169,CUST02192,2024-12-20,tiktok,tops,GB,60.51,7.28,53.23,False,completed
ORD000170,CUST03023,2024-08-10,google,tops,DE,39.49,0.0,39.49,False,completed
ORD000171,CUST03761,2024-10-28,tiktok,bottoms,US,103.55,0.0,103.55,False,completed
ORD000172,CUST03659,2024-08-04,organic,tops,US,69.25,0.0,69.25,False,completed
ORD000173,CUST00384,2024-12-21,meta,tops,US,57.54,0.0,57.54,False,completed
ORD000174,CUST00988,2024-10-09,meta,bottoms,FR,66.41,0.0,9.96,True,returned
ORD000175,CUST02985,2024-05-10,google,footwear,AU,107.25,0.0,107.25,False,completed
ORD000176,CUST03260,2024-07-25,organic,accessories,US,30.8,0.0,30.8,False,completed
ORD000177,CUST00940,2024-12-18,tiktok,tops,GB,51.38,8.62,42.76,False,completed
ORD000178,CUST02851,2024-05-01,email,tops,GB,39.51,0.0,39.51,False,completed
ORD000179,CUST00088,2024-12-12,meta,tops,GB,42.19,0.0,6.33,True,returned
ORD000180,CUST03001,2024-08-05,meta,tops,NL,43.53,0.0,6.53,True,returned
ORD000181,CUST02711,2024-07-05,google,tops,US,40.84,0.0,6.13,True,returned
ORD000182,CUST03737,2024-12-03,tiktok,tops,AU,58.58,11.89,46.69,False,completed
ORD000183,CUST00631,2024-07-13,meta,accessories,FR,32.45,3.42,29.03,False,completed
ORD000184,CUST00718,2024-11-07,organic,tops,FR,63.52,0.0,63.52,False,completed
ORD000185,CUST00630,2024-10-17,organic,tops,US,44.25,0.0,44.25,False,completed
ORD000186,CUST01091,2024-11-28,organic,bottoms,US,80.86,0.0,80.86,False,completed
ORD000187,CUST03691,2024-11-18,organic,accessories,GB,53.68,0.0,53.68,False,completed
ORD000188,CUST03631,2024-07-01,google,tops,GB,71.9,0.0,71.9,False,completed
ORD000189,CUST02324,2024-10-13,tiktok,footwear,GB,102.59,0.0,102.59,False,completed
ORD000190,CUST01144,2024-09-13,meta,tops,NL,43.71,0.0,43.71,False,completed
ORD000191,CUST00083,2024-06-04,tiktok,bottoms,AU,71.53,0.0,71.53,False,completed
ORD000192,CUST03583,2024-10-29,meta,tops,GB,61.0,12.51,48.49,False,completed
ORD000193,CUST03511,2024-10-10,meta,outerwear,GB,133.88,0.0,133.88,False,completed
ORD000194,CUST03346,2024-05-26,google,tops,GB,42.47,0.0,42.47,False,completed
ORD000195,CUST03273,2024-07-26,meta,tops,CA,37.83,0.0,37.83,False,completed
ORD000196,CUST00304,2024-08-30,tiktok,bottoms,GB,56.35,7.84,48.51,False,completed
ORD000197,CUST02249,2024-10-25,meta,accessories,US,29.23,0.0,29.23,False,completed
ORD000198,CUST00573,2024-12-13,tiktok,accessories,GB,47.57,7.91,-0.77,True,returned
ORD000199,CUST01730,2024-12-28,google,tops,US,63.37,0.0,63.37,False,completed
ORD000200,CUST02791,2024-10-01,google,footwear,FR,96.31,0.0,14.45,True,returned
ORD000201,CUST00048,2024-11-24,email,tops,AU,59.94,0.0,8.99,True,returned
ORD000202,CUST03317,2024-12-24,organic,tops,US,47.61,0.0,47.61,False,completed
ORD000203,CUST03310,2024-11-30,meta,outerwear,GB,103.93,0.0,15.59,True,returned
ORD000204,CUST00403,2024-12-07,google,accessories,FR,43.09,0.0,43.09,False,completed
ORD000205,CUST03226,2024-09-24,meta,outerwear,US,154.07,0.0,154.07,False,completed
ORD000206,CUST01282,2024-09-20,referral,outerwear,GB,172.29,0.0,172.29,False,completed
ORD000207,CUST01188,2024-10-28,tiktok,tops,US,39.06,0.0,39.06,False,completed
ORD000208,CUST02361,2024-11-23,email,bottoms,CA,77.54,0.0,77.54,False,completed
ORD000209,CUST00314,2024-07-13,meta,tops,US,63.48,0.0,63.48,False,completed
ORD000210,CUST01287,2024-09-03,organic,bottoms,GB,78.37,0.0,78.37,False,completed
ORD000211,CUST00181,2024-09-28,organic,tops,GB,59.83,0.0,59.83,False,completed
ORD000212,CUST01548,2024-12-06,google,outerwear,FR,104.51,0.0,104.51,False,completed
ORD000213,CUST01127,2024-10-15,google,tops,FR,49.6,0.0,7.44,True,returned
ORD000214,CUST01692,2024-09-18,meta,accessories,NL,42.33,4.54,37.79,False,completed
ORD000215,CUST01271,2024-11-09,tiktok,accessories,US,38.51,0.0,5.78,True,returned
ORD000216,CUST02561,2024-11-14,organic,tops,US,43.48,0.0,43.48,False,completed
ORD000217,CUST03507,2024-12-26,meta,outerwear,NL,155.34,30.08,125.26,False,completed
ORD000218,CUST02607,2024-10-16,meta,tops,DE,38.32,4.54,1.21,True,returned
ORD000219,CUST01605,2024-11-05,email,accessories,US,31.48,0.0,31.48,False,completed
ORD000220,CUST02168,2024-06-09,meta,tops,US,62.4,0.0,62.4,False,completed
ORD000221,CUST02243,2024-11-22,google,bottoms,DE,100.41,0.0,100.41,False,completed
ORD000222,CUST01549,2024-11-18,google,accessories,FR,42.79,0.0,6.42,True,returned
ORD000223,CUST01097,2024-05-23,google,tops,GB,38.36,0.0,38.36,False,completed
ORD000224,CUST02536,2024-10-04,google,tops,NL,42.15,0.0,42.15,False,completed
ORD000225,CUST02743,2024-12-23,google,outerwear,DE,135.13,0.0,135.13,False,completed
ORD000226,CUST00995,2024-10-03,organic,accessories,US,31.65,0.0,31.65,False,completed
ORD000227,CUST03462,2024-08-26,google,bottoms,US,57.41,0.0,57.41,False,completed
ORD000228,CUST01032,2024-02-16,tiktok,bottoms,GB,54.12,0.0,54.12,False,completed
ORD000229,CUST02588,2024-10-24,meta,tops,DE,70.06,16.19,53.87,False,completed
ORD000230,CUST00765,2024-10-13,meta,accessories,DE,48.19,0.0,48.19,False,completed
ORD000231,CUST00766,2024-06-03,meta,tops,CA,67.16,0.0,67.16,False,completed
ORD000232,CUST01925,2024-06-27,meta,bottoms,US,93.19,0.0,93.19,False,completed
ORD000233,CUST03338,2024-09-05,tiktok,bottoms,US,99.74,0.0,99.74,False,completed
ORD000234,CUST01509,2024-08-02,google,outerwear,DE,144.09,0.0,144.09,False,completed
ORD000235,CUST01129,2024-12-01,meta,outerwear,NL,108.89,0.0,108.89,False,completed
ORD000236,CUST02760,2024-11-20,meta,tops,NL,60.73,0.0,9.11,True,returned
ORD000237,CUST00979,2024-07-30,meta,footwear,GB,87.04,19.52,67.52,False,completed
ORD000238,CUST01056,2024-11-06,google,bottoms,US,88.86,0.0,88.86,False,completed
ORD000239,CUST00909,2024-10-17,organic,accessories,DE,30.52,0.0,30.52,False,completed
ORD000240,CUST01863,2024-11-12,google,bottoms,GB,97.69,0.0,14.65,True,returned
ORD000241,CUST00198,2024-11-27,organic,footwear,GB,89.36,0.0,89.36,False,completed
ORD000242,CUST02781,2024-07-06,meta,bottoms,US,59.0,0.0,59.0,False,completed
ORD000243,CUST00161,2024-12-12,organic,bottoms,FR,53.81,0.0,8.07,True,returned
ORD000244,CUST00344,2024-11-24,meta,accessories,GB,41.91,0.0,41.91,False,completed
ORD000245,CUST00391,2024-09-20,tiktok,footwear,NL,133.8,0.0,133.8,False,completed
ORD000246,CUST02149,2024-03-10,organic,tops,US,42.65,0.0,42.65,False,completed
ORD000247,CUST03321,2024-11-30,meta,outerwear,GB,128.12,0.0,128.12,False,completed
ORD000248,CUST03431,2024-11-15,google,bottoms,DE,52.68,0.0,52.68,False,completed
ORD000249,CUST01368,2024-11-23,organic,outerwear,US,143.75,0.0,143.75,False,completed
ORD000250,CUST03372,2024-11-04,meta,tops,DE,62.09,11.99,50.1,False,completed
ORD000251,CUST00876,2024-12-04,organic,bottoms,GB,93.19,0.0,93.19,False,completed
ORD000252,CUST00238,2024-02-28,google,bottoms,CA,55.69,0.0,8.35,True,returned
ORD000253,CUST02155,2024-09-19,tiktok,tops,US,46.52,0.0,46.52,False,completed
ORD000254,CUST01405,2024-10-17,meta,outerwear,US,168.63,35.15,133.48,False,completed
ORD000255,CUST00884,2024-11-09,meta,outerwear,NL,110.2,16.6,-0.07,True,returned
ORD000256,CUST00315,2024-09-29,google,tops,AU,37.31,0.0,37.31,False,completed
ORD000257,CUST02994,2024-09-20,meta,tops,US,55.3,8.57,46.73,False,completed
ORD000258,CUST00088,2024-10-09,meta,tops,GB,69.68,0.0,69.68,False,completed
ORD000259,CUST03047,2024-08-27,google,bottoms,US,56.99,0.0,56.99,False,completed
ORD000260,CUST01748,2024-12-29,organic,accessories,GB,54.29,0.0,54.29,False,completed
ORD000261,CUST03584,2024-06-01,tiktok,bottoms,DE,62.57,0.0,62.57,False,completed
ORD000262,CUST00363,2024-05-19,meta,bottoms,DE,87.62,0.0,13.14,True,returned
ORD000263,CUST00872,2024-02-27,tiktok,footwear,NL,127.27,13.72,113.55,False,completed
ORD000264,CUST01761,2024-12-17,google,outerwear,GB,137.88,0.0,20.68,True,returned
ORD000265,CUST02566,2024-12-29,organic,bottoms,GB,91.68,0.0,91.68,False,completed
ORD000266,CUST00585,2024-11-19,meta,tops,AU,54.88,0.0,8.23,True,returned
ORD000267,CUST00166,2024-06-18,organic,tops,AU,68.27,0.0,10.24,True,returned
ORD000268,CUST02162,2024-10-25,google,accessories,GB,37.59,0.0,37.59,False,completed
ORD000269,CUST03535,2024-12-09,meta,outerwear,US,146.75,28.88,117.87,False,completed
ORD000270,CUST02518,2024-12-09,meta,tops,US,39.69,0.0,39.69,False,completed
ORD000271,CUST00074,2024-12-23,email,accessories,NL,42.21,0.0,42.21,False,completed
ORD000272,CUST02380,2024-11-18,meta,tops,US,46.42,0.0,46.42,False,completed
ORD000273,CUST02928,2024-10-22,meta,footwear,US,113.97,0.0,17.1,True,returned
ORD000274,CUST02893,2024-12-09,email,outerwear,CA,156.09,0.0,156.09,False,completed
ORD000275,CUST02346,2024-10-29,organic,accessories,AU,46.39,0.0,46.39,False,completed
ORD000276,CUST02629,2024-12-06,meta,tops,US,54.8,0.0,8.22,True,returned
ORD000277,CUST02373,2024-07-10,meta,outerwear,GB,150.6,0.0,22.59,True,returned
ORD000278,CUST01206,2024-07-10,google,accessories,FR,52.85,0.0,52.85,False,completed
ORD000279,CUST03246,2024-12-12,google,tops,AU,42.3,0.0,42.3,False,completed
ORD000280,CUST00758,2024-12-17,organic,accessories,AU,50.94,0.0,50.94,False,completed
ORD000281,CUST00579,2024-12-28,meta,footwear,GB,101.1,0.0,101.1,False,completed
ORD000282,CUST01671,2024-05-28,google,footwear,NL,106.05,0.0,106.05,False,completed
ORD000283,CUST00483,2024-12-04,google,accessories,FR,55.23,0.0,8.28,True,returned
ORD000284,CUST01811,2024-11-25,tiktok,outerwear,GB,125.71,0.0,125.71,False,completed
ORD000285,CUST02130,2024-12-17,organic,tops,US,60.13,0.0,60.13,False,completed
ORD000286,CUST01482,2024-12-30,meta,tops,GB,70.2,0.0,10.53,True,returned
ORD000287,CUST03101,2024-09-07,tiktok,accessories,US,55.47,0.0,55.47,False,completed
ORD000288,CUST01670,2024-12-21,meta,outerwear,GB,190.23,0.0,190.23,False,completed
ORD000289,CUST01779,2024-10-29,google,tops,AU,64.97,0.0,64.97,False,completed
ORD000290,CUST01664,2024-10-25,google,accessories,DE,43.25,0.0,43.25,False,completed
ORD000291,CUST02708,2024-08-27,organic,tops,FR,55.82,0.0,55.82,False,completed
ORD000292,CUST01412,2024-11-14,meta,outerwear,AU,184.65,0.0,27.7,True,returned
ORD000293,CUST03313,2024-10-23,referral,tops,GB,65.9,0.0,65.9,False,completed
ORD000294,CUST03140,2024-10-28,meta,accessories,US,36.78,0.0,36.78,False,completed
ORD000295,CUST00493,2024-10-11,google,accessories,CA,49.76,0.0,49.76,False,completed
ORD000296,CUST00611,2024-11-19,meta,outerwear,US,170.22,39.98,130.24,False,completed
ORD000297,CUST03501,2024-04-27,referral,accessories,DE,32.6,0.0,32.6,False,completed
ORD000298,CUST00005,2024-10-05,tiktok,outerwear,US,145.33,0.0,145.33,False,completed
ORD000299,CUST01595,2024-10-02,tiktok,footwear,NL,80.41,10.48,69.93,False,completed
ORD000300,CUST00333,2024-11-05,meta,tops,DE,58.03,0.0,58.03,False,completed
ORD000301,CUST00105,2024-08-28,google,footwear,DE,99.01,0.0,14.85,True,returned
ORD000302,CUST02656,2024-11-18,email,tops,DE,58.68,0.0,58.68,False,completed
ORD000303,CUST03022,2024-09-01,meta,tops,US,50.68,0.0,7.6,True,returned
ORD000304,CUST00803,2024-12-15,organic,outerwear,FR,138.56,0.0,138.56,False,completed
