customer_id,acquisition_channel,acquisition_date,country,email_subscribed
CUST00052,meta,2024-02-06,US,False
CUST00053,google,2024-06-08,DE,True
CUST00054,google,2024-01-24,GB,True
CUST00055,meta,2024-04-06,US,True
CUST00056,meta,2024-06-12,US,True
CUST00057,organic,2024-06-21,AU,True
CUST00058,tiktok,2024-01-20,US,True
CUST00059,email,2024-02-06,AU,True
CUST00060,google,2024-06-06,GB,False
CUST00061,meta,2024-01-23,GB,False
CUST00062,email,2024-04-12,FR,True
CUST00063,tiktok,2024-06-13,DE,False
CUST00064,meta,2024-03-01,GB,True
CUST00065,tiktok,2024-08-12,GB,True
CUST00066,meta,2024-01-23,US,True
CUST00067,referral,2024-01-23,GB,True
CUST00068,google,2024-01-27,DE,True
CUST00069,meta,2024-06-05,AU,True
CUST00070,google,2024-08-12,US,False
CUST00071,google,2024-09-12,US,True
CUST00072,tiktok,2024-03-20,GB,True
CUST00073,meta,2024-06-02,US,False
CUST00074,email,2024-05-02,NL,True
CUST00075,tiktok,2024-06-26,US,True
CUST00076,google,2024-01-29,US,True
CUST00077,organic,2024-05-15,AU,True
CUST00078,meta,2024-04-20,AU,True
CUST00079,referral,2024-08-25,FR,True
CUST00080,organic,2024-09-16,GB,True
CUST00081,meta,2024-02-22,AU,True
CUST00082,meta,2024-04-15,GB,True
CUST00083,tiktok,2024-03-20,AU,False
CUST00084,email,2024-04-07,AU,True
CUST00085,google,2024-09-03,GB,True
CUST00086,organic,2024-05-09,US,True
CUST00087,tiktok,2024-03-03,US,False
CUST00088,meta,2024-08-05,GB,True
CUST00089,meta,2024-07-30,US,True
CUST00090,meta,2024-06-15,GB,True
CUST00091,meta,2024-05-18,GB,True
CUST00092,organic,2024-05-17,AU,False
CUST00093,tiktok,2024-08-29,NL,True
CUST00094,referral,2024-03-04,FR,False
CUST00095,meta,2024-01-10,NL,False
CUST00096,tiktok,2024-11-07,DE,True
CUST00097,meta,2024-04-13,DE,False
CUST00098,organic,2024-01-16,GB,False
CUST00099,meta,2024-05-15,FR,True
CUST00100,meta,2024-03-27,GB,True
CUST00101,organic,2024-04-18,CA,True
CUST00102,tiktok,2024-05-16,US,True
CUST00103,meta,2024-01-11,CA,True
CUST00104,referral,2024-08-13,GB,True
CUST00105,google,2024-08-19,DE,True
CUST00106,tiktok,2024-06-18,US,False
CUST00107,meta,2024-08-11,GB,False
CUST00108,google,2024-01-01,FR,True
CUST00109,google,2024-05-21,NL,True
CUST00110,meta,2024-08-30,AU,True
CUST00111,meta,2024-07-15,US,False
CUST00112,meta,2024-09-27,GB,False
CUST00113,email,2024-09-15,DE,True
CUST00114,google,2024-08-27,US,True
CUST00115,meta,2024-04-28,US,True
CUST00116,google,2024-06-29,DE,False
CUST00117,email,2024-11-04,FR,True
CUST00118,meta,2024-09-12,US,True
CUST00119,organic,2024-02-06,FR,True
CUST00120,organic,2024-03-28,GB,True
CUST00121,referral,2024-04-05,US,True
CUST00122,google,2024-06-25,US,True
CUST00123,tiktok,2024-10-05,US,True
CUST00124,tiktok,2024-02-27,GB,True
CUST00125,google,2024-10-29,GB,False
CUST00126,google,2024-01-20,NL,True
CUST00127,meta,2024-06-26,US,True
CUST00128,organic,2024-10-20,US,False
CUST00129,email,2024-11-18,US,True
CUST00130,organic,2024-10-15,US,True
CUST00131,tiktok,2024-11-22,FR,False
CUST00132,meta,2024-08-31,US,True
CUST00133,meta,2024-04-01,GB,True
CUST00134,meta,2024-02-23,US,True
CUST00135,meta,2024-10-01,US,True
CUST00136,google,2024-07-29,GB,False
CUST00137,email,2024-05-31,US,True
CUST00138,organic,2024-11-28,US,False
CUST00139,email,2024-01-03,GB,False
CUST00140,organic,2024-11-27,AU,True
CUST00141,meta,2024-07-08,US,True
CUST00142,meta,2024-05-31,DE,False
CUST00143,meta,2024-10-08,US,True
CUST00144,google,2024-08-29,NL,True
CUST00145,tiktok,2024-02-02,GB,False
CUST00146,meta,2024-03-11,US,True
CUST00147,meta,2024-06-25,FR,False
CUST00148,organic,2024-04-18,AU,True
CUST00149,meta,2024-11-20,GB,True
CUST00150,meta,2024-05-15,GB,True
CUST00151,meta,2024-10-19,GB,True
CUST00152,meta,2024-08-29,GB,True
CUST00153,email,2024-08-07,US,True
CUST00154,meta,2024-10-24,US,True
CUST00155,organic,2024-10-29,CA,True
CUST00156,meta,2024-08-12,GB,False
CUST00157,email,2024-06-03,GB,True
CUST00158,tiktok,2024-02-09,GB,True
CUST00159,referral,2024-11-05,FR,True
CUST00160,google,2024-07-25,US,True
CUST00161,organic,2024-01-05,FR,True
CUST00162,referral,2024-06-17,US,False
CUST00163,meta,2024-10-01,GB,True
CUST00164,organic,2024-08-27,US,False
CUST00165,google,2024-06-29,DE,True
CUST00166,organic,2024-05-05,AU,True
CUST00167,organic,2024-04-18,GB,False
CUST00168,tiktok,2024-08-09,US,True
CUST00169,organic,2024-07-10,GB,True
CUST00170,organic,2024-05-17,GB,True
CUST00171,meta,2024-08-03,NL,True
CUST00172,tiktok,2024-04-03,US,True
CUST00173,google,2024-09-25,DE,False
CUST00174,meta,2024-11-03,GB,False
CUST00175,meta,2024-09-25,DE,True
CUST00176,google,2024-07-02,GB,True
CUST00177,tiktok,2024-05-16,GB,True
CUST00178,meta,2024-03-30,GB,True
CUST00179,google,2024-10-15,FR,True
CUST00180,meta,2024-03-15,US,True
CUST00181,organic,2024-02-09,GB,True
CUST00182,meta,2024-03-10,DE,True
CUST00183,meta,2024-04-16,GB,True
CUST00184,email,2024-09-27,US,False
CUST00185,organic,2024-02-09,US,False
CUST00186,google,2024-07-04,GB,True
CUST00187,email,2024-04-08,US,True
CUST00188,google,2024-06-04,US,True
CUST00189,meta,2024-02-28,US,True
CUST00190,referral,2024-02-03,GB,False
CUST00191,google,2024-08-23,US,False
CUST00192,email,2024-06-23,GB,False
CUST00193,google,2024-04-28,GB,True
CUST00194,meta,2024-10-23,GB,True
CUST00195,meta,2024-03-01,US,True
CUST00196,google,2024-01-02,DE,False
CUST00197,meta,2024-04-23,GB,True
CUST00198,organic,2024-09-30,GB,True
CUST00199,organic,2024-04-12,US,True
CUST00200,meta,2024-06-14,GB,True
CUST00201,organic,2024-04-13,GB,True
CUST00202,meta,2024-11-03,DE,True
CUST00203,meta,2024-06-19,DE,False
CUST00204,google,2024-04-15,US,True
CUST00205,meta,2024-08-20,US,True
CUST00206,meta,2024-08-22,GB,True
CUST00207,tiktok,2024-10-24,GB,True
CUST00208,organic,2024-10-23,US,False
CUST00209,meta,2024-04-18,US,False
CUST00210,google,2024-02-05,US,True
CUST00211,meta,2024-09-17,GB,False
CUST00212,google,2024-09-26,DE,False
CUST00213,organic,2024-11-11,GB,True
CUST00214,meta,2024-05-02,GB,False
CUST00215,organic,2024-07-18,GB,False
CUST00216,meta,2024-06-09,US,False
CUST00217,google,2024-08-30,GB,True
CUST00218,meta,2024-08-01,GB,False
CUST00219,meta,2024-02-17,US,True
CUST00220,meta,2024-10-02,US,False
CUST00221,meta,2024-02-06,AU,True
CUST00222,email,2024-06-28,US,True
CUST00223,email,2024-07-12,GB,True
CUST00224,organic,2024-06-10,CA,True
CUST00225,google,2024-06-26,US,True
CUST00226,meta,2024-01-28,FR,False
CUST00227,email,2024-05-11,US,True
CUST00228,tiktok,2024-04-19,AU,False
CUST00229,google,2024-02-27,US,True
CUST00230,organic,2024-08-02,US,True
CUST00231,referral,2024-03-14,GB,False
CUST00232,organic,2024-03-31,US,True
CUST00233,google,2024-10-16,NL,False
CUST00234,referral,2024-05-29,FR,True
CUST00235,referral,2024-07-11,GB,True
CUST00236,organic,2024-02-08,US,False
CUST00237,tiktok,2024-01-06,US,True
CUST00238,google,2024-01-30,CA,True
CUST00239,tiktok,2024-08-30,US,True
CUST00240,tiktok,2024-11-27,US,True
CUST00241,tiktok,2024-08-31,FR,True
CUST00242,meta,2024-08-27,US,True
CUST00243,tiktok,2024-03-29,US,True
CUST00244,tiktok,2024-10-22,AU,False
CUST00245,tiktok,2024-03-05,NL,True
CUST00246,organic,2024-05-05,GB,True
CUST00247,meta,2024-06-16,US,True
CUST00248,meta,2024-03-07,US,False
CUST00249,tiktok,2024-08-28,US,True
CUST00250,google,2024-03-31,GB,True
CUST00251,meta,2024-09-15,FR,True
CUST00252,google,2024-09-20,GB,True
CUST00253,meta,2024-08-16,CA,True
CUST00254,organic,2024-06-26,GB,False
CUST00255,google,2024-11-27,GB,True
CUST00256,meta,2024-08-11,DE,True
CUST00257,tiktok,2024-11-18,GB,True
CUST00258,tiktok,2024-08-23,AU,True
CUST00259,organic,2024-10-28,US,True
CUST00260,tiktok,2024-03-26,US,True
CUST00261,meta,2024-08-31,US,True
CUST00262,organic,2024-04-29,GB,True
CUST00263,meta,2024-10-11,NL,True
CUST00264,google,2024-10-17,GB,True
CUST00265,google,2024-07-25,GB,True
CUST00266,email,2024-04-09,NL,True
CUST00267,organic,2024-10-16,FR,False
CUST00268,meta,2024-01-30,CA,False
CUST00269,organic,2024-11-24,US,False
CUST00270,meta,2024-01-06,GB,True
CUST00271,tiktok,2024-09-18,GB,False
CUST00272,tiktok,2024-11-15,US,True
CUST00273,meta,2024-07-02,AU,True
CUST00274,meta,2024-08-24,GB,False
CUST00275,meta,2024-09-29,US,True
CUST00276,email,2024-01-18,GB,False
CUST00277,meta,2024-02-15,AU,True
CUST00278,google,2024-05-30,DE,False
CUST00279,tiktok,2024-08-16,GB,False
CUST00280,meta,2024-09-11,US,False
CUST00281,meta,2024-04-18,US,False
CUST00282,email,2024-06-21,AU,True
CUST00283,meta,2024-09-23,NL,True
CUST00284,meta,2024-01-24,GB,True
CUST00285,organic,2024-11-25,GB,True
CUST00286,tiktok,2024-09-06,CA,True
CUST00287,meta,2024-11-01,CA,True
CUST00288,organic,2024-01-27,US,True
CUST00289,organic,2024-11-11,GB,True
CUST00290,email,2024-11-02,GB,True
CUST00291,google,2024-02-20,FR,True
CUST00292,organic,2024-09-13,GB,True
CUST00293,organic,2024-11-02,US,True
CUST00294,meta,2024-03-08,GB,False
CUST00295,meta,2024-07-23,GB,False
CUST00296,meta,2024-10-29,US,False
CUST00297,meta,2024-07-14,US,True
CUST00298,tiktok,2024-06-26,GB,False
CUST00299,google,2024-11-25,DE,False
CUST00300,email,2024-10-03,GB,True
CUST00301,tiktok,2024-05-05,GB,True
CUST00302,tiktok,2024-08-30,US,True
CUST00303,referral,2024-05-27,US,False
CUST00304,tiktok,2024-07-15,GB,True
CUST00305,tiktok,2024-11-27,AU,True
CUST00306,google,2024-06-16,GB,True
CUST00307,google,2024-11-17,US,True
CUST00308,google,2024-05-01,DE,True
CUST00309,tiktok,2024-02-29,US,True
CUST00310,meta,2024-11-19,US,True
CUST00311,meta,2024-11-11,GB,True
CUST00312,meta,2024-09-17,US,False
CUST00313,meta,2024-10-07,GB,True
CUST00314,meta,2024-05-16,US,True
CUST00315,google,2024-09-12,AU,True
CUST00316,google,2024-11-24,GB,True
CUST00317,meta,2024-08-10,US,True
CUST00318,email,2024-08-24,FR,True
CUST00319,meta,2024-01-12,DE,True
CUST00320,meta,2024-05-11,GB,True
CUST00321,tiktok,2024-08-07,GB,True
CUST00322,tiktok,2024-02-05,GB,False
CUST00323,meta,2024-06-25,US,True
CUST00324,email,2024-10-28,US,True
CUST00325,meta,2024-03-01,US,True
CUST00326,google,2024-04-15,US,False
CUST00327,meta,2024-06-09,FR,True
CUST00328,google,2024-05-14,GB,False
CUST00329,tiktok,2024-07-23,GB,False
CUST00330,meta,2024-08-20,GB,True
CUST00331,meta,2024-10-25,GB,True
CUST00332,meta,2024-02-16,DE,True
CUST00333,meta,2024-02-20,DE,True
CUST00334,meta,2024-01-28,DE,False
CUST00335,google,2024-01-08,GB,True
CUST00336,google,2024-08-11,US,False
CUST00337,meta,2024-04-22,GB,True
CUST00338,organic,2024-03-07,US,True
CUST00339,google,2024-02-04,GB,False
CUST00340,google,2024-08-16,GB,True
CUST00341,meta,2024-10-16,GB,True
CUST00342,google,2024-01-30,GB,True
CUST00343,meta,2024-10-28,DE,True
CUST00344,meta,2024-04-01,GB,True
CUST00345,meta,2024-08-21,FR,True
CUST00346,email,2024-03-09,US,False
CUST00347,google,2024-10-19,US,True
CUST00348,meta,2024-08-31,US,False
CUST00349,tiktok,2024-06-20,FR,True
CUST00350,google,2024-05-16,GB,False
CUST00351,meta,2024-01-15,AU,True
CUST00352,organic,2024-09-07,AU,False
CUST00353,google,2024-06-28,CA,True
CUST00354,email,2024-06-23,US,True
CUST00355,tiktok,2024-05-04,US,True
CUST00356,meta,2024-06-23,AU,True
CUST00357,meta,2024-10-04,US,True
CUST00358,tiktok,2024-04-06,CA,True
CUST00359,meta,2024-05-21,GB,False
CUST00360,meta,2024-10-27,US,True
CUST00361,meta,2024-01-26,US,False
CUST00362,meta,2024-04-20,AU,True
CUST00363,meta,2024-05-09,DE,True
CUST00364,referral,2024-04-30,DE,False
CUST00365,google,2024-02-20,NL,True
CUST00366,meta,2024-08-05,FR,True
CUST00367,tiktok,2024-09-17,NL,True
CUST00368,tiktok,2024-09-07,US,True
CUST00369,meta,2024-05-20,CA,True
CUST00370,google,2024-10-24,GB,True
CUST00371,meta,2024-03-01,AU,True
CUST00372,organic,2024-07-16,AU,True
CUST00373,meta,2024-09-14,FR,True
CUST00374,meta,2024-08-19,GB,True
CUST00375,google,2024-10-07,US,True
CUST00376,tiktok,2024-06-21,FR,False
CUST00377,google,2024-03-31,GB,False
CUST00378,meta,2024-11-20,DE,False
CUST00379,organic,2024-06-28,FR,False
CUST00380,organic,2024-03-03,FR,True
CUST00381,meta,2024-04-07,US,True
CUST00382,email,2024-08-03,DE,True
CUST00383,meta,2024-04-20,GB,False
CUST00384,meta,2024-07-18,US,True
CUST00385,google,2024-11-13,GB,True
CUST00386,meta,2024-06-10,US,True
CUST00387,referral,2024-05-29,US,True
CUST00388,email,2024-05-03,AU,True
CUST00389,meta,2024-11-03,GB,False
CUST00390,organic,2024-09-27,FR,False
CUST00391,tiktok,2024-06-23,NL,True
CUST00392,meta,2024-04-09,GB,False
CUST00393,organic,2024-02-13,GB,True
CUST00394,meta,2024-01-19,US,False
CUST00395,meta,2024-01-25,NL,True
CUST00396,google,2024-09-02,GB,True
CUST00397,google,2024-04-23,US,True
CUST00398,google,2024-08-09,DE,True
CUST00399,referral,2024-07-22,GB,True
CUST00400,organic,2024-05-31,GB,False
CUST00401,meta,2024-05-24,GB,True
CUST00402,meta,2024-05-13,DE,True
CUST00403,google,2024-10-26,FR,True
CUST00404,meta,2024-01-18,GB,True
CUST00405,organic,2024-11-18,US,False
CUST00406,meta,2024-09-02,GB,False
CUST00407,meta,2024-01-15,GB,True
CUST00408,meta,2024-01-17,GB,False
CUST00409,google,2024-11-12,GB,True
CUST00410,meta,2024-04-21,FR,True
CUST00411,meta,2024-04-16,US,False
CUST00412,google,2024-10-15,CA,True
CUST00413,google,2024-03-13,US,True
CUST00414,meta,2024-11-07,US,False
CUST00415,referral,2024-08-21,GB,True
CUST00416,meta,2024-05-04,GB,True
CUST00417,google,2024-04-29,DE,True
CUST00418,google,2024-09-24,US,True
CUST00419,referral,2024-08-26,GB,True
CUST00420,tiktok,2024-01-30,US,True
CUST00421,meta,2024-01-13,US,False
CUST00422,meta,2024-01-14,GB,True
CUST00423,meta,2024-05-20,US,True
CUST00424,google,2024-09-20,US,False
CUST00425,meta,2024-10-23,GB,True
CUST00426,meta,2024-06-03,GB,True
CUST00427,tiktok,2024-01-11,US,False
CUST00428,meta,2024-08-06,FR,False
CUST00429,referral,2024-03-24,GB,False
CUST00430,meta,2024-03-18,AU,False
CUST00431,organic,2024-03-08,US,True
CUST00432,tiktok,2024-11-10,AU,True
CUST00433,meta,2024-09-16,GB,True
CUST00434,organic,2024-04-26,DE,True
CUST00435,meta,2024-11-04,GB,True
CUST00436,meta,2024-11-03,FR,True
CUST00437,google,2024-05-20,US,True
CUST00438,organic,2024-08-25,GB,False
CUST00439,tiktok,2024-10-05,US,False
CUST00440,google,2024-11-15,GB,True
CUST00441,meta,2024-09-06,US,True
CUST00442,organic,2024-02-19,FR,True
CUST00443,referral,2024-10-25,US,True
CUST00444,meta,2024-11-18,GB,True
CUST00445,meta,2024-03-03,DE,True
CUST00446,organic,2024-07-20,AU,True
CUST00447,tiktok,2024-03-17,US,True
CUST00448,meta,2024-08-30,US,True
CUST00449,email,2024-08-17,GB,True
CUST00450,email,2024-11-23,GB,True
CUST00451,meta,2024-02-01,US,True
CUST00452,meta,2024-09-09,US,True
CUST00453,organic,2024-07-12,US,True
CUST00454,meta,2024-07-06,FR,False
CUST00455,google,2024-04-25,DE,True
CUST00456,google,2024-06-19,US,True
CUST00457,meta,2024-08-23,AU,True
CUST00458,referral,2024-10-12,GB,False
CUST00459,organic,2024-02-20,US,True
CUST00460,meta,2024-05-03,GB,False
CUST00461,meta,2024-04-06,GB,False
CUST00462,google,2024-08-26,CA,True
CUST00463,meta,2024-11-11,US,True
CUST00464,organic,2024-03-14,US,False
CUST00465,organic,2024-07-12,US,True
CUST00466,google,2024-06-01,CA,True
CUST00467,meta,2024-08-14,GB,False
CUST00468,organic,2024-08-20,DE,False
CUST00469,google,2024-04-20,AU,False
CUST00470,organic,2024-02-22,DE,False
CUST00471,meta,2024-05-22,GB,True
CUST00472,google,2024-05-20,GB,False
CUST00473,google,2024-10-23,FR,True
CUST00474,referral,2024-02-19,US,True
CUST00475,email,2024-08-04,FR,True
CUST00476,google,2024-08-21,US,True
CUST00477,meta,2024-01-16,GB,False
CUST00478,google,2024-07-20,US,True
CUST00479,email,2024-05-07,GB,False
CUST00480,tiktok,2024-08-27,GB,True
CUST00481,organic,2024-07-16,US,True
CUST00482,organic,2024-07-03,US,True
CUST00483,google,2024-06-10,FR,True
CUST00484,google,2024-08-19,CA,True
CUST00485,meta,2024-10-07,US,False
CUST00486,organic,2024-02-27,GB,True
CUST00487,meta,2024-03-15,GB,True
CUST00488,tiktok,2024-06-09,US,False
CUST00489,tiktok,2024-11-25,GB,True
CUST00490,meta,2024-07-20,GB,False
CUST00491,meta,2024-07-23,CA,False
CUST00492,meta,2024-07-26,US,True
CUST00493,google,2024-08-24,CA,True
CUST00494,meta,2024-08-04,NL,True
CUST00495,meta,2024-10-26,GB,False
CUST00496,google,2024-05-03,US,True
CUST00497,meta,2024-04-21,DE,False
CUST00498,organic,2024-06-02,CA,True
CUST00499,meta,2024-04-22,CA,True
CUST00500,email,2024-05-14,DE,False
CUST00501,meta,2024-03-24,US,True
CUST00502,meta,2024-02-23,DE,True
CUST00503,meta,2024-04-04,NL,True
CUST00504,meta,2024-09-04,GB,True
CUST00505,google,2024-10-05,DE,True
CUST00506,referral,2024-01-03,CA,True
CUST00507,tiktok,2024-06-07,AU,False
CUST00508,tiktok,2024-07-04,FR,True
CUST00509,meta,2024-05-04,GB,True
CUST00510,google,2024-09-10,US,True
CUST00511,google,2024-03-08,AU,True
CUST00512,meta,2024-11-20,US,True
CUST00513,meta,2024-01-15,US,True
CUST00514,meta,2024-05-10,CA,False
CUST00515,organic,2024-02-22,US,True
CUST00516,meta,2024-11-10,GB,False
CUST00517,meta,2024-09-08,GB,True
CUST00518,meta,2024-11-03,DE,True
CUST00519,tiktok,2024-03-09,US,False
CUST00520,google,2024-11-17,GB,False
CUST00521,meta,2024-09-16,CA,False
CUST00522,email,2024-05-05,GB,False
CUST00523,google,2024-04-01,GB,True
CUST00524,google,2024-04-27,US,True
CUST00525,meta,2024-09-10,GB,True
CUST00526,meta,2024-06-29,US,True
CUST00527,meta,2024-09-25,NL,True
CUST00528,tiktok,2024-05-22,GB,True
CUST00529,meta,2024-07-04,DE,True
CUST00530,tiktok,2024-06-10,NL,True
CUST00531,meta,2024-10-22,FR,True
CUST00532,google,2024-07-23,DE,True
CUST00533,meta,2024-08-07,FR,True
CUST00534,google,2024-08-10,GB,False
CUST00535,tiktok,2024-02-15,DE,False
CUST00536,organic,2024-02-05,US,True
CUST00537,meta,2024-06-25,US,True
CUST00538,google,2024-08-05,FR,True
CUST00539,meta,2024-06-02,GB,True
CUST00540,meta,2024-08-12,US,True
CUST00541,referral,2024-07-29,NL,True
CUST00542,meta,2024-07-02,US,True
CUST00543,tiktok,2024-10-24,DE,False
CUST00544,referral,2024-05-25,US,False
CUST00545,meta,2024-05-25,CA,True
CUST00546,organic,2024-09-10,GB,False
CUST00547,meta,2024-07-24,CA,True
CUST00548,meta,2024-10-20,GB,False
CUST00549,meta,2024-07-25,GB,False
CUST00550,meta,2024-05-14,GB,True
CUST00551,organic,2024-01-13,US,True
CUST00552,meta,2024-04-03,GB,True
CUST00553,google,2024-06-22,DE,True
CUST00554,tiktok,2024-04-05,US,True
CUST00555,meta,2024-07-28,AU,True
CUST00556,google,2024-02-24,GB,True
CUST00557,google,2024-08-12,DE,True
CUST00558,meta,2024-04-02,GB,True
CUST00559,meta,2024-06-09,GB,True
CUST00560,tiktok,2024-08-31,US,True
CUST00561,email,2024-05-13,DE,True
CUST00562,google,2024-09-27,GB,False
CUST00563,organic,2024-03-12,US,True
CUST00564,organic,2024-04-26,GB,False
CUST00565,google,2024-01-23,CA,True
CUST00566,meta,2024-05-30,GB,True
CUST00567,organic,2024-06-23,GB,True
CUST00568,meta,2024-01-21,DE,True
CUST00569,meta,2024-01-29,FR,True
CUST00570,meta,2024-07-05,NL,True
CUST00571,meta,2024-01-06,GB,True
CUST00572,referral,2024-10-17,US,True
CUST00573,tiktok,2024-09-27,GB,True
CUST00574,meta,2024-08-02,GB,False
CUST00575,tiktok,2024-07-26,GB,True
CUST00576,organic,2024-07-18,US,False
CUST00577,organic,2024-10-22,NL,True
CUST00578,google,2024-05-01,US,True
CUST00579,meta,2024-10-14,GB,False
CUST00580,meta,2024-04-24,GB,False
CUST00581,organic,2024-08-09,US,True
CUST00582,organic,2024-04-09,US,False
CUST00583,meta,2024-06-27,FR,True
CUST00584,tiktok,2024-02-24,US,True
CUST00585,meta,2024-07-22,AU,True
CUST00586,meta,2024-10-23,GB,True
CUST00587,tiktok,2024-01-27,GB,False
CUST00588,meta,2024-05-24,US,False
CUST00589,google,2024-09-13,GB,False
CUST00590,meta,2024-01-05,DE,True
CUST00591,google,2024-01-07,DE,False
CUST00592,email,2024-11-09,GB,True
CUST00593,meta,2024-07-22,GB,True
CUST00594,meta,2024-11-12,FR,True
CUST00595,email,2024-05-24,US,True
CUST00596,meta,2024-09-27,DE,True
CUST00597,referral,2024-09-10,US,True
CUST00598,google,2024-02-06,US,False
CUST00599,tiktok,2024-01-22,DE,True
CUST00600,organic,2024-07-13,US,True
CUST00601,referral,2024-08-07,CA,True
CUST00602,meta,2024-03-30,AU,False
CUST00603,meta,2024-04-15,GB,True
CUST00604,google,2024-07-29,GB,True
CUST00605,referral,2024-01-07,US,False
CUST00606,meta,2024-01-30,US,False
CUST00607,organic,2024-09-19,GB,True
CUST00608,referral,2024-11-02,DE,True
CUST00609,meta,2024-01-21,GB,True
CUST00610,tiktok,2024-05-12,US,False
CUST00611,meta,2024-10-27,US,False
CUST00612,meta,2024-07-09,US,False
CUST00613,meta,2024-06-16,US,False
CUST00614,organic,2024-02-03,GB,True
CUST00615,meta,2024-10-03,GB,False
CUST00616,organic,2024-10-03,GB,False
CUST00617,meta,2024-05-02,GB,True
CUST00618,meta,2024-06-21,GB,True
CUST00619,meta,2024-02-03,US,False
CUST00620,meta,2024-02-10,US,True
CUST00621,google,2024-08-19,GB,False
CUST00622,meta,2024-01-05,US,True
CUST00623,email,2024-10-08,NL,True
CUST00624,google,2024-08-10,DE,True
CUST00625,meta,2024-02-23,GB,True
CUST00626,meta,2024-01-25,GB,True
CUST00627,organic,2024-07-07,US,True
CUST00628,tiktok,2024-10-06,US,True
CUST00629,meta,2024-06-26,GB,False
CUST00630,organic,2024-05-09,US,True
CUST00631,meta,2024-06-19,FR,True
CUST00632,meta,2024-04-26,NL,True
CUST00633,meta,2024-07-05,CA,True
CUST00634,tiktok,2024-04-23,US,True
CUST00635,meta,2024-05-06,FR,False
CUST00636,meta,2024-05-21,US,True
CUST00637,organic,2024-09-21,GB,False
CUST00638,meta,2024-10-02,FR,True
CUST00639,organic,2024-11-14,FR,False
CUST00640,tiktok,2024-02-24,GB,True
CUST00641,google,2024-10-04,US,False
CUST00642,google,2024-08-20,US,False
CUST00643,meta,2024-07-30,CA,True
CUST00644,organic,2024-02-12,DE,True
CUST00645,tiktok,2024-03-05,GB,False
CUST00646,meta,2024-10-19,FR,True
CUST00647,meta,2024-01-05,GB,True
CUST00648,meta,2024-06-22,US,True
CUST00649,referral,2024-05-13,US,True
CUST00650,email,2024-06-10,GB,True
CUST00651,meta,2024-05-15,US,True
CUST00652,google,2024-07-21,US,False
CUST00653,tiktok,2024-10-07,GB,True
CUST00654,organic,2024-01-18,GB,True
CUST00655,meta,2024-09-08,FR,True
CUST00656,meta,2024-07-19,GB,False
CUST00657,meta,2024-06-28,US,True
CUST00658,tiktok,2024-03-13,US,True
CUST00659,tiktok,2024-10-13,GB,False
CUST00660,meta,2024-05-31,GB,True
CUST00661,tiktok,2024-10-19,FR,True
CUST00662,organic,2024-11-06,GB,True
CUST00663,google,2024-03-17,GB,False
CUST00664,referral,2024-07-23,GB,False
CUST00665,meta,2024-08-25,GB,True
CUST00666,google,2024-11-24,GB,True
CUST00667,google,2024-08-26,DE,True
CUST00668,meta,2024-02-15,GB,True
CUST00669,meta,2024-09-26,US,True
CUST00670,meta,2024-08-11,GB,True
CUST00671,meta,2024-08-03,GB,True
CUST00672,organic,2024-05-02,US,True
CUST00673,google,2024-01-04,GB,False
